"93.454.403/0001-91";"ILCEIA DIMER FERREIRA ME  MASSA FALIDA";"SERRARIA FLORES DA CUNHA";"32.783,89"
"92.721.661/0021-78";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"32.630,45"
"76.483.916/0011-83";"MASSA FALIDA DE HERMES MACEDO SA";;"32.592,56"
"88.037.825/0001-21";"MASSA FALIDA INDUSTRIA DE CALCADOS WING LTDA";;"32.569,21"
"49.467.814/0002-00";"MASSA FALIDA DE CONFECCOES ESPORTIVAS DELL ERBA LTDA";;"32.547,05"
"25.068.875/0046-58";"MASSA FALIDA FRIGORIFICO MARGEN LTDA";;"32.441,64"
"42.225.078/0001-54";"MASSA FALIDA FABRITEC IND E COMERCIO LTDA";"2 LIQUIDANTE JUDICIAL";"32.362,85"
"89.630.487/0001-08";"MASSA FALIDA CALCADOS TATIM LTDA";;"32.337,49"
"33.030.016/0001-04";"MASSA FALIDA MARMORARIA URANOS LTDA";"2 LIQUIDANTE JUDICIAL";"32.210,58"
"76.491.828/0060-01";"MASSA FALIDA EMILIO ROMANI SOCIEDADE ANONIMA";;"32.068,52"
"24.849.796/0001-10";"MASSA FALIDA MOTOMAQ IMPLEMENTOS AGRICOLAS LTDA";;"31.956,02"
"12.912.184/0001-45";"MASSA FALIDA AGN COMERCIO DE SORVETES LTDA";;"31.830,02"
"25.100.223/0025-29";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"31.785,64"
"28.875.870/0003-95";"MASSA FALIDA CAMPOS TINTAS LTDA";"CAMPOS TINTAS FILIAL";"31.628,91"
"08.328.734/0011-88";"MASSA FALIDA SALOMAO DAVID & CIA LTDA";"RECANTO ELETRO";"31.555,74"
"87.525.010/0020-91";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"31.511,43"
"03.395.058/0001-70";"SANEAR INDUSTRIA COMERCIO PROJETOS E CONSTRUCAO  MASSA FALIDA";"SANEAR";"31.479,64"
"03.854.082/0001-20";"MASSA FALIDA DE ATACADISTA E EMPACOTADORA VITORIA LTDA";"VITORIA ATACADISTA";"31.438,13"
"18.585.166/0001-82";"MASSA FALIDA DE CERAMICA SEMIAO LTDA";;"31.357,52"
"10.277.502/0003-80";"MASSA FALIDA DA GUACU COMERCIO DE ALIMENTOS LTDA";"GUACU COMERCIO DE ALIMENTOS LTDA";"31.342,18"
"04.735.470/0001-54";"FERTUR TRANSPORTES E TURISMO LTDA. MASSA FALIDA";;"31.141,05"
"19.791.318/0032-62";"MASSA FALIDA DE LUNDGREN IRMAOS TECIDOS INDUSTRIA E COMERCIO SA  CASAS PERNAMBUCANAS";"CASAS PERNAMBUCANAS";"31.106,88"
"25.100.223/0078-30";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"31.031,45"
"88.672.498/0002-60";"MASSA FALIDA DE CALCADOS SAMORE LTDA";;"30.912,21"
"17.253.311/0003-27";"MASSA FALIDA DA SOUZA CORREA LOUCAS S A";"CRISTALEIRA";"30.786,61"
"67.726.505/0010-08";"MASSA FALIDA DE TM SOLUTIONS  TECNOLOGIA DA INFORMACAO LTDA.";"TM SOLUTIONS";"30.714,06"
"00.115.237/0001-18";"MASSA FALIDA DE DUFFECK MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA";"DUFFECK MANUTENCAO DE MAQUINAS E EQUIPAMENTOS";"30.670,77"
"30.268.726/0001-70";"MASSA FALIDA NOVO CAMINHO CONFECCOES LTDA";"2LIQUIDANTE JUDICIAL";"30.623,14"
"92.721.661/0005-58";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"30.579,08"
"92.842.657/0048-88";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"30.546,93"
"13.239.259/0001-31";"FRUTABELA COMERCIO VEREJISTA DE HORTIFRUTIGRANJEIROS LTDA  MASSA FALIDA";"FRUTABELA";"30.409,28"
"94.251.857/0001-28";"MERCEARIA VALIATI LTDA MASSA FALIDA";;"30.313,03"
"82.639.410/0002-22";"TRANSPORTADORA BLUMENAUENSE SA - MASSA FALIDA";;"30.027,93"
"87.525.010/0063-21";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIUM";"29.994,37"
"17.983.974/0001-35";"MASSA FALIDA DE B & B RUBBER LTDA";;"29.965,60"
"00.315.088/0001-30";"MASSA FALIDA DA DONNA PIZZA LTDA";;"29.945,02"
"25.100.223/0058-97";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"29.911,50"
"92.842.657/0072-08";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"29.653,94"
"02.626.455/0002-23";"MASSA FALIDA RWJ TRANSPORTES DE CARGAS LTDA";;"29.593,96"
"87.525.010/0038-10";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIUM";"29.348,17"
"09.537.414/0001-29";"MASSA FALIDA DE COMERCIAL SANTA TERRA DE BOM JESUS DOS PERDOES LTDA";"SANTA TERRA";"29.344,83"
"84.687.276/0006-94";"MASSA FALIDA DE MALHARIA NERISI LTDA.";;"29.286,83"
"42.223.172/0001-74";"MASSA FALIDA MONTIL MONTAGENS TECNICAS E INDUSTRIAIS LT";"OTMA INDUSTRIA E COMERCIO DE FERRO";"29.266,19"
"05.597.177/0001-30";"CENTRO VIVENCIAL INFANTIL VOVO ANA LTDA  MASSA FALIDA";"CENTRO DE ENSINO E VIVENCIA INFANTIL VOVO ANA  CEVIVA";"29.149,03"
"92.752.831/0030-72";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"A CAMBIAL";"29.089,35"
"94.393.949/0001-42";"D C E COMERCIO IMPORTADORA E EXPORTADORA MASSA FALIDA";;"29.086,70"
"25.100.223/0055-44";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"29.057,90"
"61.577.383/0006-64";"TRANSPORTADORA CORAL S A  MASSA FALIDA";;"29.049,07"
"91.264.416/0002-53";"MARTINS PETROLEO LTDA  MASSA FALIDA";;"28.927,43"
"92.721.661/0007-10";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"28.908,02"
"92.842.657/0074-70";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIA";"28.897,41"
"25.100.223/0065-16";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"28.872,64"
"02.120.102/0003-38";"COMPUTERS SUPERSTORE TECNOLOGIA SA  MASSA FALIDA";"COMPUTERS UNIDATA";"28.823,09"
"33.162.652/0025-59";"MASSA FALIDA DE ITAPEMA CONSTRUCOES E SANEAMENTO S A";;"28.603,24"
"17.437.609/0004-78";"MASSA FALIDA DE DROGARIA SILVA LTDA";;"28.464,02"
"10.462.256/0001-74";"IRMAOS SAO JORGE  MATERIAIS PARA CONSTRUCAO LTDA MASSA FALIDA";"SAO JORGE  MATERIAIS PARA CONSTRUCAO";"28.413,88"
"50.116.433/0003-47";"MASSA FALIDA DE MORUNGABA INDUSTRIAL S A";;"28.413,86"
"87.525.010/0037-30";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"28.218,02"
"93.064.442/0001-82";"COELBRA COMERCIAL ELETRICA BRASILEIRA LTDA ME  MASSA FALIDA";;"28.201,48"
"00.523.279/0001-98";"MASSA FALIDA DE INFORLANDIA COM E ASSIST. TEC. EM INFORMATICA LTDA";;"28.135,66"
"92.842.657/0030-59";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"VANOIL";"28.029,58"
"92.842.657/0062-36";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"27.955,94"
"73.766.438/0001-59";"PFEIFFER & BITTENCOURT LTDA  MASSA FALIDA";;"27.932,82"
"98.038.771/0133-12";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";"TRESMAIENSE";"27.829,15"
"92.763.499/0016-93";"DROGARIA E FARMACIA POPULAR LTDA  MASSA FALIDA";;"27.778,87"
"02.281.450/0001-25";"MASSA FALIDA DE F A CAPUTI EIRELI";"ROBUSTO MULTI COMERCIO";"27.757,72"
"01.637.647/0001-91";"MASSA FALIDA DE RIO DOCE COMERCIO DE FRUTAS E VERDURAS";;"27.726,73"
"08.328.734/0006-10";"MASSA FALIDA SALOMAO DAVID & CIA LTDA";"SONNO CENTER";"27.470,79"
"97.280.309/0001-14";"MASSA FALIDA CALCADOS CONFORTO LTDA";;"27.430,67"
"21.736.368/0041-80";"MASSA FALIDA DE FRIGORIFICO TEIXEIRA LTDA";;"27.428,60"
"87.525.010/0062-40";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIUM";"27.377,65"
"25.100.223/0036-81";"MASSA FALIDA DE RODOVIARIO RAMOS LTDA";;"27.279,19"
"70.982.905/0001-90";"MASSA FALIDA DE BITECARGAS TRANSPORTES LTDA";;"27.164,45"
"27.532.852/0001-86";"MASSA FALIDA BUFFET BRASARGES LTDA";;"27.144,42"
"72.526.783/0002-33";"MS PRODUTOS LTDA  MASSA FALIDA";;"27.028,58"
"43.901.552/0001-83";"RITON IND. E COM. DE ROUPAS LTDA MASSA FALIDA";;"26.992,49"
"92.842.657/0029-15";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";;"26.827,27"
"30.318.232/0001-53";"MASSA FALIDA EPA EDICOES PUBLICIDADE E ARTES GRAFICAS";"I LIQUIDANTE JUDICIAL";"26.736,88"
"92.721.661/0015-20";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"26.730,15"
"92.842.657/0017-81";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";;"26.648,25"
"91.664.623/0006-29";"CALCADOS CENTENARIO LTDA MASSA FALIDA";"CENTENARIO";"26.520,15"
"29.964.459/0001-97";"MASSA FALIDA ERALDO DE LUNA FREIRE PRES SER E COM LTDA";"1 LIQUIDANTE JUDICIAL";"26.443,90"
"11.611.530/0011-64";"PIUI BRINQUEDOS LTDA  MASSA FALIDA";;"26.438,10"
"94.517.018/0001-09";"CAC INSTALACOES ELETRICAS LTDA  MASSA FALIDA";;"26.191,90"
"29.632.999/0001-73";"MASSA FALIDA NEW FRANCE MODAS LTDA";"NEW FRANCE";"25.897,51"
"92.721.661/0029-25";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"25.773,21"
"92.763.499/0011-89";"DROGARIA E FARMACIA POPULAR LTDA  MASSA FALIDA";;"25.760,66"
"92.842.657/0014-39";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"25.753,11"
"03.890.723/0001-00";"MASSA FALIDA DA PNEUS BET LTDA";;"25.650,73"
"92.754.191/0052-45";"MASSA FALIDA DE J H SANTOS SA COMERCIO E INDUSTRIA";;"25.624,40"
"17.194.044/0018-40";"MASSA FALIDA DE ORGANIZACOES ERIL SA";;"25.554,11"
"50.951.854/0003-93";"MASSA FALIDA DE INDUSTRIA TEXTIL SACOTEX SA";;"25.531,25"
"02.120.102/0007-61";"COMPUTERS SUPERSTORE TECNOLOGIA SA  MASSA FALIDA";"COMPUTERS";"25.511,42"
"71.106.777/0002-64";"MASSA FALIDA DA JOSE GEO ENGENHARIA LTDA";;"25.452,82"
"92.721.661/0011-04";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"25.330,45"
"82.639.410/0015-47";"TRANSPORTADORA BLUMENAUENSE SA - MASSA FALIDA";;"25.322,69"
"92.842.657/0036-44";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"25.273,76"
"02.120.102/0005-08";"COMPUTERS SUPERSTORE TECNOLOGIA SA  MASSA FALIDA";"COMPUTERS";"25.104,72"
"92.842.657/0027-53";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";;"25.081,64"
"92.721.661/0042-00";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"24.916,09"
"03.229.630/0019-50";"MASSA FALIDA DE IRMAOS SOARES LTDA";"SUPERMERCADOS SOARES";"24.908,37"
"34.102.954/0002-08";"MASSA FALIDA DE PLANTEC S A INDUSTRIAS QUIMICAS";;"24.697,06"
"92.752.831/0021-81";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"A CAMBIAL";"24.686,70"
"92.842.657/0034-82";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"24.625,07"
"92.842.657/0006-29";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIA";"24.584,66"
"92.997.907/0145-79";"COMPANHIA DOSUL DE ABASTECIMENTO  MASSA FALIDA";;"24.545,14"
"65.412.843/0002-21";"MASSA FALIDA DE STARK COMERCIO DE SISTEMAS CONTRA INCENDIO LTDA.";"VESTA MATERIAL CONTRA INCENDIO";"24.394,11"
"92.721.661/0014-49";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"24.319,98"
"11.759.474/0001-38";"MASSA FALIDA CFC B SUPORTE LTDA";"SUPPORTE AUTO ESCOLA";"24.266,90"
"10.772.945/0010-76";"MASSA FALIDA VIANA LEAL COMERCIO SA";;"24.225,16"
"03.539.982/0001-82";"RENO MORAES DE MELLO MASSA FALIDA";;"24.222,95"
"08.962.975/0002-93";"JRM COMERCIO DE DERIVADOS DE PETROLEO LTDA  MASSA FALIDA";"POSTO GASCOM II";"24.138,77"
"25.208.283/0001-92";"MASSA FALIDA DE FOUR FIT ALIMENTOS EIRELI";"MR. FIT FAST FOOD SAUDAVEL";"23.896,83"
"01.543.489/0001-00";"MASSA FALIDA WOLFFWEIRICH  COMERCIO DE CONFECCOES LTDA";;"23.891,40"
"05.772.755/0001-28";"MASSA FALIDA DE INFO COMERCIO LTDA";;"23.816,35"
"87.226.494/0002-96";"MASSA FALIDA INJESINOS INDUSTRIA TERMOPLASTICA LTDA";;"23.702,70"
"92.754.191/0039-78";"MASSA FALIDA DE J H SANTOS SA COMERCIO E INDUSTRIA";;"23.648,40"
"87.525.010/0044-69";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"23.602,41"
"88.231.709/0001-49";"MASSA FALIDA V H R COMERCIO REPRESENTACOES LTDA";;"23.555,95"
"00.324.499/0001-92";"MISTER PAO INDUSTRIA E COMERCIO DE ALIMENTOS LTDA MASSA FALIDA";"MR PAO";"23.453,22"
"92.842.657/0007-00";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";;"23.333,08"
"76.483.916/0143-23";"MASSA FALIDA DE HERMES MACEDO SA";;"23.189,00"
"21.551.163/0001-32";"MASSA FALIDA DE TRANSUNIAVES TRANSPORTES UNIDOS DE AVES LTDA";;"23.143,20"
"04.974.777/0001-08";"MASSA FALIDA BENEFATTI MOVELARIA LTDA.";;"22.986,59"
"92.842.657/0031-30";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"22.853,29"
"29.980.646/0001-64";"MASSA FALIDA GASREL ENTERPRISE MAQUINAS LTDA";;"22.850,35"
"27.093.533/0001-11";"MASSA FALIDA BENTLEY IND E COMERCIO DE ROUPAS LTDA";"3 LIQUIDANTE JUDICIAL";"22.799,65"
"17.280.025/0041-86";"MASSA FALIDA DE CASA DO RADIO LTDA";;"22.769,58"
"02.726.692/0004-28";"MASSA FALIDA DE SUPERMERCADOS CENTRAL DE RANCHARIA LTDA";"SUPERMERCADOS CENTRAL";"22.712,64"
"18.344.499/0001-10";"MASSA FALIDA DE MALHARIA ROSITA IND E COMERCIO LTDA";;"22.699,71"
"30.499.909/0001-05";"MASSA FALIDA DAL TELECOMUNICACOES LTDA";"4 LIQUIDANTE JUDICIAL";"22.672,59"
"05.571.684/0001-03";"HOTEL FAZENDA SAO FRANCISCO LTDA MASSA FALIDA";;"22.520,24"
"92.842.657/0076-31";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"22.412,35"
"76.483.916/0003-73";"MASSA FALIDA DE HERMES MACEDO SA";;"22.350,93"
"92.752.831/0028-58";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"A CAMBIAL";"22.302,41"
"00.340.085/0004-08";"MASSA FALIDA DE SUN CREDIT ALIMENTOS LTDA";;"22.296,33"
"92.721.661/0050-02";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";"LOCARAUTO";"22.264,69"
"34.102.954/0003-99";"MASSA FALIDA DE PLANTEC S A INDUSTRIAS QUIMICAS";;"22.160,64"
"81.126.641/0001-99";"MASSA FALIDA SUDOESTE SA IND COM EXP SIND ARI MAZOCO";;"21.949,30"
"29.508.751/0002-86";"MASSA FALIDA DE SOLETUR SOL AGENCIA DE VIAGENS E TURISMO LTDA";;"21.891,88"
"61.194.759/0014-61";"MASSA FALIDA DA WAL LUDSON INDUSTRIA DE ESPUMA E COLCHOES LTDA";;"21.872,24"
"50.117.084/0001-16";"MASSA FALIDA DE CASSETA VEICULOS LTDA";"MERCANTIL DE VEICULOS ITATIBA";"21.823,86"
"29.508.751/0025-72";"MASSA FALIDA DE SOLETUR SOL AGENCIA DE VIAGENS E TURISMO LTDA";"SOLETURSOL TRANSPORTADORA TURISTICA";"21.797,95"
"22.390.736/0001-56";"MASSA FALIDA DE A.B.M.T. MATERIAIS ISOLANTES LTDA";;"21.773,60"
"77.165.066/0001-66";"MASSA FALIDA DE RESTAURANTE CHAPEU DE PALHA LTDA";"RESTAURANTE CHAPEU DE PALHA";"21.724,36"
"98.038.771/0166-80";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";;"21.552,03"
"61.609.251/0001-62";"MASSA FALIDA OF COURSE ROUPAS FINAS LTDA";;"21.530,33"
"20.147.898/0004-85";"MASSA FALIDA DE METALFORMA LTDA";"METALFORMA LTDA";"21.506,83"
"08.667.487/0001-72";"MASSA FALIDA TAIRONE COMERCIO DE PECAS LTDA";;"21.457,98"
"85.299.600/0006-60";"TORI CONFECCOES IND. E COMERCIO LTDA-MASSA FALIDA";;"21.327,19"
"03.229.630/0009-88";"MASSA FALIDA DE IRMAOS SOARES LTDA";"SUPERMERCADOS SOARES";"21.260,85"
"91.664.623/0009-71";"CALCADOS CENTENARIO LTDA MASSA FALIDA";"CENTENARIO";"21.194,53"
"92.752.831/0020-09";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"A CAMBIAL";"21.186,20"
"89.183.768/0001-51";"MASSA FALIDA CURTUME GERMANICO LTDA";;"20.987,25"
"92.842.657/0046-16";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"20.845,21"
"98.038.771/0137-46";"TRANSPORTADORA TRESMAIENSE LTDA  MASSA FALIDA";"TRESMAIENSE";"20.772,48"
"92.721.661/0044-64";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";"LOCARAUTO";"20.746,50"
"48.153.381/0001-75";"MASSA FALIDA SANTA THEREZA PRODUTOS SIDERURGICOS LTDA";;"20.744,93"
"64.099.849/0001-47";"MASSA FALIDA ASTECAS COMERCIO DE ACOS LTDA";;"20.733,38"
"18.003.851/0001-53";"MASSA FALIDA ESTRELA DO LESTE COMERCIO SERVICOS E REPRESENTACOES LTDA";"ESTRELA DA MANHA AGRICULTURA  NATURAL";"20.617,07"
"18.299.370/0012-90";"MASSA FALIDA DE SEMPRE VIVA   MINERACAO CONSTRUCOES E TRANSPORTES LTDA";;"20.526,61"
"82.639.410/0010-32";"TRANSPORTADORA BLUMENAUENSE SA - MASSA FALIDA";;"20.511,52"
"21.033.741/0003-00";"MASSA FALIDA DE M.P.R. ORGANIZACOES LTDA";;"20.504,15"
"01.484.683/0001-62";"MASSA FALIDA DE SETOR SUL INFORMATICA";"SETOR SUL INFORMATICA";"20.441,24"
"17.194.044/0014-17";"MASSA FALIDA DE ORGANIZACOES ERIL SA";;"20.433,43"
"92.754.191/0197-00";"MASSA FALIDA DE J H SANTOS SA COMERCIO E INDUSTRIA";"J H SANTOS";"20.354,74"
"11.178.913/0001-19";"MASSA FALIDA DE PM & DINIZ COMERCIO DE CALCADOS E ACESSORIOS LTDA";"ZAPATOS";"20.347,05"
"71.796.536/0003-75";"MASSA FALIDA DE VIVOX COMERCIO IMPORTACAO E EXPORTACAO LTDA";;"20.222,40"
"71.796.536/0002-94";"MASSA FALIDA DE VIVOX COMERCIO IMPORTACAO E EXPORTACAO LTDA";"VIVOX";"20.222,40"
"42.202.374/0001-30";"MASSA FALIDA PRECISA ARTES GRAF E PAPELARIA LTDA";"4 LIQUIDANTE JUDICIAL";"20.199,06"
"07.998.164/0042-77";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BRASILEIRA DE ALMENTOS CBR";;"20.017,34"
"93.806.529/0001-88";"PADARIA E CONFEITARIA XANDRIELE LTDA  MASSA FALIDA";;"19.909,18"
"75.704.437/0001-05";"CONSTREL PROJ CONST ELETRICAS LTDA  MASSA FALIDA";;"19.811,01"
"95.813.986/0041-12";"EMPRESA SANTA ROSA TRANSPORTES LTDA  MASSA FALIDA";"EMPRESA SANTA ROSA";"19.630,65"
"02.085.330/0002-33";"MASSA FALIDA EDIMAC COMERCIO E PARTICIPACOES LTDA";;"19.564,96"
"05.088.570/0008-75";"MASSA FALIDA DE BELAUTO ADMINISTRADORA LTDA EM LIQUIDACAO";"BELAUTO";"19.552,51"
"33.178.104/0001-40";"GRACA ENGENHARIA COMERCIO E INDUSTRIA SA MASSA FALIDA";;"19.541,39"
"95.813.986/0004-78";"EMPRESA SANTA ROSA TRANSPORTES LTDA  MASSA FALIDA";"EMPRESA SANTA ROSA";"19.426,39"
"42.218.826/0001-71";"MASSA FALIDA AVICOLA CACHAMBI LTDA";;"19.371,65"
"35.586.148/0001-34";"MASSA FALIDA RAFAMED COMERCIO DE MEDICAMENTOS LTDA";;"19.354,48"
"87.049.953/0001-22";"CASULO MATERIAIS DE CONSTRUO LTDA  MASSA FALIDA";;"19.287,46"
"49.065.089/0001-63";"MASSA FALIDA PANIFICADORA FLOR DE VILA AUGUSTA LTDA";;"19.213,80"
"29.999.364/0001-09";"MASSA FALIDA SERRALHERIA IRMAOS SOARES LTDA";"1 LIQUIDANTE JUDICIAL";"19.154,12"
"92.752.831/0034-04";"LOJAS A CAMBIAL COMERCIO DE EQUIPAMENTOS ELETROELETRONICOS LTDA  MASSA FALIDA";"CAMBIAL";"19.137,42"
"87.525.010/0008-03";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"19.111,58"
"14.219.162/0001-20";"ISAR HELENA RODRIGUES VELOSO  MASSA FALIDA";"ISAR HELENA RODRIGUES VELOSO";"18.906,25"
"03.229.630/0018-79";"MASSA FALIDA DE IRMAOS SOARES LTDA";"ATACADO SOARES";"18.875,21"
"07.998.164/0037-00";"MASSA FALIDA DE COMPANHIA INDUSTRIAL BRASILEIRA DE ALMENTOS CBR";;"18.778,37"
"54.857.461/0001-04";"MASSA FALIDA MERCADINHO IPELANDIA LTDA";"MERCADINHO IPELANDIA";"18.703,16"
"04.964.703/0001-90";"EMPRESA CAXIENSE DE INFORMATICA LTDA MASSA FALIDA";"EPCON STORE";"18.674,95"
"87.525.010/0035-78";"WR TEXTIL INDUSTRIA E COMERCIO LTDA  MASSA FALIDA";"EMPORIO DE TECIDOS";"18.646,52"
"42.227.827/0001-82";"MASSA FALIDA CANELLAS CARPINT MARC COM DE MOVEIS LTDA";;"18.591,55"
"95.813.986/0132-94";"EMPRESA SANTA ROSA TRANSPORTES LTDA  MASSA FALIDA";"SANTA ROSA";"18.509,48"
"25.068.875/0068-63";"MASSA FALIDA FRIGORIFICO MARGEN LTDA";"FRIGORIFICO MARGEN";"18.504,82"
"18.887.100/0001-47";"MASSA FALIDA DA CONFRARIA DO MALTE LTDA";"CONFRARIA DO MALTE";"18.478,41"
"58.783.879/0001-75";"MASSA FALIDA VHM REPRESENTACOES COMERCIAIS LTDA";"VALMAT";"18.343,84"
"68.461.649/0001-43";"MASSA FALIDA TRANFORCA COM DE MATERIAIS ELETRICOS LTDA";;"18.337,96"
"92.842.657/0068-21";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"18.326,77"
"92.721.661/0041-11";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";"LOCARAUTO";"18.317,37"
"56.628.423/0001-05";"MASSA FALIDA MALHARIA E CONFECCOES LYDIA ALMEIDA LTDA";;"18.240,31"
"88.025.028/0001-24";"MASSA FALIDA CALCADOS ESCOTEIRO LTDA";;"18.081,95"
"92.842.657/0065-89";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL FARMACIAS";"18.076,99"
"59.147.173/0001-80";"MASSA FALIDA MACOPEL COMERCIO DE EMBALAGENS LTDA";;"18.066,50"
"24.846.008/0006-46";"MASSA FALIDA TELECOM ENGENHARIA E TELECOMUNICACOES LTDA";"TELECOM";"17.979,79"
"92.754.191/0033-82";"MASSA FALIDA DE J H SANTOS SA COMERCIO E INDUSTRIA";;"17.909,95"
"78.815.297/0004-83";"INTEPE  INDUSTRIA TEXTIL PEREIRA LTDA  MASSA FALIDA";;"17.896,04"
"92.790.674/0004-06";"SAOEX S A SEGURADORA E PREVIDENCIA PRIVADA  MASSA FALIDA";"SAOEX";"17.861,31"
"03.229.630/0016-07";"MASSA FALIDA DE IRMAOS SOARES LTDA";"SUPERMERCADOS SOARES";"17.850,66"
"87.131.363/0004-97";"FR EMPREENDIMENTOS CULTURAIS LTDA  MASSA FALIDA";"ESCOLA DINAMICA 1 GRAU MARIA MONTESSORI";"17.805,57"
"92.842.657/0037-25";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"17.755,02"
"92.721.661/0038-16";"LOCARAUTO LOCACAO DE VEICULOS LTDA  MASSA FALIDA";;"17.618,86"
"92.842.657/0085-22";"VANOIIL DROGARIAS E FARMCIAS LTDA  MASSA FALIDA";"DROBEL";"17.609,08"
"87.377.644/0001-81";"MASSA FALIDA CUMERLATO & BARETA LTDA";;"17.565,48"
"68.063.601/0001-87";"MASSA FALIDA ARUBOX INDUSTRIA E COM DE EMBALAGENS LTDA";;"17.552,61"
"09.092.578/0003-51";"MASSA FALIDA EMPA EMPRESA PARAIBANA AUTO PECAS LTDA";;"17.440,18"
"21.736.368/0009-40";"MASSA FALIDA DE FRIGORIFICO TEIXEIRA LTDA";;"17.299,39"
"28.787.837/0001-41";"MASSA FALIDA  GO ALIMENTOS CUSTOMMIZADOS  COMERCIO DE ALIMENTOS LTDA";"OVEN";"17.253,54"
"88.193.594/0043-02";"OTTMAR B SCHULTZ SA TRANSP.RODOVIARIOS MASSA FALIDA";;"17.185,63"
"20.290.301/0001-04";"TAVARES ITAU POWER COMERCIO DE ARTIGOS DO VESTUARIO E PRESENTES LTDA MASSA FALIDA";"PITICAS";"17.103,13"
"17.280.025/0043-48";"MASSA FALIDA DE CASA DO RADIO LTDA";;"17.094,67"
